New_Index,Index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,joy,sadness,anticipation,surprise,anger,fear,disgust,trust,喜び,悲しみ,期待,驚き,怒り,恐れ,嫌悪,信頼
81,84,150,6IF2P93LkyW4GqDQu1yS7H,Susie Suh;Robot Koch,Here with Me,Here with Me,55,238971,False,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,4,acoustic,,,,,,,,,0.62308407,0.02650659,0.18881704,0.045346368,0.009770463,0.01733197,0.0344234,0.054720048
82,85,152,5aDpULK8MbJmHl42kR5KNI,Howie Day,Stop All The World Now,Collide,56,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic,,,,,,,,,0.7224987,0.023933696,0.12710308,0.03444323,0.0057191094,0.013014903,0.022593707,0.05069358
83,86,153,1fI1TMpz7FVkpoYBhmiywp,Eden Elf;Ren Avel,get better,get better,53,111734,False,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4,acoustic,,,,,,,,,0.5049697,0.078485504,0.26305434,0.06441762,0.007328628,0.027950527,0.038117807,0.01567594
84,87,155,0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic,,,,,,,,,0.6205357,0.02261034,0.20283957,0.06688152,0.0070334775,0.013633424,0.025917174,0.04054884
85,88,156,00DuOxungwHwVUX2m37P0P,Chord Overstreet,What You Need,What You Need,53,181786,False,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,acoustic,,,,,,,,,0.6657692,0.03392073,0.15676337,0.04344533,0.007383068,0.016612051,0.03277962,0.043326627
86,89,157,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,The Battle for Everything,100 Years,66,244600,False,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,acoustic,,,,,,,,,0.70488334,0.016923318,0.18149729,0.037049763,0.0033459966,0.0093519585,0.012902047,0.034046292
87,90,158,2WD93lsfJonaKtrQtpLB2R,Andrew Belle,Nightshade,You're the Sea,56,174546,False,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,4,acoustic,,,,,,,,,0.67342156,0.00995557,0.17797133,0.08319425,0.0032583575,0.0070010247,0.0094345445,0.035763357
88,91,160,6ivkBaxvclVhwZDE2uwldj,Cary Brothers,Under Control,Belong,51,255600,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic,,,,,,,,,0.75889623,0.01681641,0.12140498,0.032064762,0.0037596307,0.008987541,0.014063398,0.04400707
89,92,161,6Cvti10W0AzmzG9D1tpuKp,The Mayries,As It Was,As It Was,55,176542,False,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,4,acoustic,,,,,,,,,0.77857006,0.015937041,0.097782284,0.03640964,0.0033847422,0.00838296,0.013015076,0.046518162
90,93,162,03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,acoustic,,,,,,,,,0.7125775,0.025928784,0.15163045,0.036311854,0.0048677213,0.012007909,0.02059339,0.036082342
91,94,164,78TKtlSLWK8pZAKKW3MyQL,A Great Big World;Christina Aguilera,Say Something,Say Something,58,229400,False,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3,acoustic,,,,,,,,,0.6744685,0.028724778,0.19958575,0.030260177,0.004120776,0.010743366,0.017476855,0.03461978
92,95,165,1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,55,216853,False,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,acoustic,,,,,,,,,0.6649865,0.030378131,0.15783548,0.036777154,0.007691506,0.0146701755,0.029841827,0.057819195
93,96,166,68Yc9ylRZZPtsuVgtrxcDj,Zack Tabudlo;Yonnyboii,Take Me Back,Take Me Back ft. Yonnyboii,50,149000,False,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,4,acoustic,,,,,,,,,0.4424663,0.071684696,0.3447521,0.060835477,0.0062414296,0.026601383,0.0336716,0.013746999
94,97,167,3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,acoustic,,,,,,,,,0.56115896,0.05318532,0.2765117,0.04544552,0.0046633887,0.01811495,0.026755536,0.014164588
95,98,168,3tob5ofeuvFKKSbOTldenC,The Mayries,Overpass Graffiti,Overpass Graffiti,54,226603,False,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,acoustic,,,,,,,,,0.53246033,0.07203686,0.27799988,0.040402267,0.0058118217,0.02158745,0.03451294,0.01518849
96,99,169,4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Little Voice,Love Song,73,258826,False,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,acoustic,,,,,,,,,0.75580424,0.014368708,0.13711719,0.028131906,0.0032328474,0.008103602,0.012271763,0.040969748
97,100,171,2LC523tbEPFpc1pnikbt5b,Aqualung,Still Life,Brighter Than Sunshine,53,242439,False,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,acoustic,,,,,,,,,0.6722882,0.031296693,0.15826628,0.037073486,0.0066418434,0.014346906,0.026264533,0.05382207
98,102,175,1EyvonxK8OGHRV4WDRdArc,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63,250916,False,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,acoustic,,,,,,,,,0.6367898,0.01635379,0.2027056,0.060098723,0.0054633026,0.011155172,0.018372709,0.04906095
99,103,176,0EKBV6GybPtALXUgWqWrym,Brandi Carlile,The Story,The Story,66,238493,False,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4,acoustic,,,,,,,,,0.6702744,0.026058588,0.15255126,0.04948346,0.007611537,0.0143307075,0.030971708,0.048718363
100,104,177,41A82PidFKhGX5hm1WoaDs,JJ Heller,Better,Better,54,215906,False,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,acoustic,,,,,,,,,0.7105339,0.013348902,0.17130812,0.04087774,0.0038996623,0.00831874,0.015121232,0.036591638
101,105,178,5oV8bZaShr2d01FFMHBUPq,Kina Grannis,Iris,Iris,62,181136,False,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,3,acoustic,,,,,,,,,0.66285527,0.02941784,0.16091979,0.049346816,0.007362389,0.01634359,0.031610906,0.042143483
102,106,179,5nMRpGfqQ0tb1TMbqBVK2J,The Mayries,#Acoustic,Rockabye - Acoustic Version,57,157466,False,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,acoustic,,,,,,,,,0.59062034,0.05552486,0.24968766,0.034052223,0.0052052825,0.018671522,0.028151292,0.018086847
103,108,181,3g61xRaqII8q1wlQDzv550,Boyce Avenue,"Cover Sessions, Vol. 4",Beautiful Soul,62,216612,False,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,4,acoustic,,,,,,,,,0.79068136,0.009700233,0.10003731,0.03806949,0.00313654,0.006400919,0.011776856,0.04019729
104,109,182,3dglCYsVMjPbDlU2CC9Vq7,Jason Mraz,Know.,Let's See What The Night Can Do,53,245186,False,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,acoustic,,,,,,,,,0.6728373,0.022622265,0.18552376,0.041527834,0.0055755526,0.013174619,0.019782886,0.038955756
105,110,184,3NCg46FWgnANZc9HQHQOQR,Parachute,The Way It Was,Forever And Always,57,248960,False,0.657,0.716,2,-5.675,1,0.0301,0.014,0.0,0.0483,0.435,93.924,4,acoustic,,,,,,,,,0.6119755,0.029471632,0.2129363,0.038074426,0.008006966,0.016050082,0.029800888,0.053684283
106,111,185,0muntSMuAZzcwYBBMZj6sf,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,Fine On The Outside,52,252466,False,0.495,0.185,9,-13.824,1,0.0288,0.692,0.00403,0.109,0.196,101.89,4,acoustic,,,,,,,,,0.62102604,0.02771938,0.22938359,0.054473612,0.0050454894,0.012700044,0.022512864,0.027139036
107,112,186,4bXoVtbp6fN8FaSQvGQB41,Chord Overstreet,Tree House Tapes,Tortured Soul,53,246613,False,0.55,0.499,4,-9.502,1,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1,acoustic,,,,,,,,,0.7688617,0.013523894,0.12804246,0.026486125,0.0028512955,0.0068341,0.011000713,0.04239967
108,113,187,3FRARAKLpHw3er9ZaTwaHO,JJ Heller,I Believe in You,I Believe in You,53,198786,False,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4,acoustic,,,,,,,,,0.64106476,0.026498208,0.172527,0.06992754,0.0072705736,0.01454934,0.02984604,0.038316544
109,114,188,2Dzhwe90lhHXVU6lk7Nx0H,Jon Bryant,Cult Classic,At Home,55,226640,False,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,acoustic,,,,,,,,,0.6674302,0.02206162,0.19083987,0.029328708,0.0052186893,0.012251558,0.01872892,0.054140363
110,115,189,12niARgkwxGsklcEwh6GlG,Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66,203869,False,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,acoustic,,,,,,,,,0.5919665,0.0447623,0.17603916,0.08232064,0.009231107,0.021691639,0.040691406,0.03329723
111,116,191,5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,False,0.577,0.446,6,-11.343,1,0.0313,0.554,0.0782,0.116,0.262,81.005,4,acoustic,,,,,,,,,0.59232646,0.032772057,0.23752709,0.055081796,0.007308789,0.016295802,0.030111408,0.028576544
112,117,193,4VoJCUgNmnqG2qF0peDBkw,Stephen Speaks,No More Doubt,Out of My League,67,218800,False,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,acoustic,,,,,,,,,0.756441,0.015284512,0.14431708,0.026906285,0.0028468557,0.0078556435,0.012086584,0.03426203
113,118,194,7xLhousIHDxoGgeJNhO4Ye,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57,233266,False,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,acoustic,,,,,,,,,0.6744685,0.028724778,0.19958575,0.030260177,0.004120776,0.010743366,0.017476855,0.03461978
114,119,195,1bhpBRCLsVg3p7BWARbaDS,Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60,156453,False,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,acoustic,,,,,,,,,0.51725936,0.020197023,0.34416023,0.049584024,0.005192621,0.015139314,0.017653672,0.030813737
115,121,200,45jGOHwYKgsRYbAJ8DR61d,Motohiro Hata,青の光景,ひまわりの約束,61,308146,False,0.523,0.445,10,-6.359,1,0.0329,0.188,0.0,0.18,0.336,78.957,4,acoustic,,,,,,,,,0.58126825,0.01649894,0.3274831,0.038574774,0.0025567652,0.0075054895,0.01012547,0.015987225
116,122,201,4iObEYRE4FLm0D90gmZFef,Thomas Daniel,Since U Been Gone,Since U Been Gone - Acoustic Version,50,221170,False,0.538,0.162,5,-13.31,1,0.0299,0.847,0.0,0.114,0.366,94.981,4,acoustic,,,,,,,,,0.548882,0.0432075,0.3130995,0.04320262,0.0042152037,0.014462509,0.018223299,0.014707374
117,123,203,7BRwh1bemr9rFMDeTbcy5S,Kina Grannis,Creep,Creep,58,234135,False,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,4,acoustic,,,,,,,,,0.82235175,0.00820482,0.07760525,0.048244398,0.0021417264,0.0047366787,0.007276027,0.029439393
118,124,205,0v1vufjir4OE4iRckLMoLd,YUZU,Shinsekai,Hyouriittai,52,336619,False,0.223,0.891,1,-3.626,0,0.138,0.325,0.0,0.287,0.333,159.888,4,acoustic,,,,,,,,,0.38801435,0.13025208,0.31804976,0.035082877,0.008464437,0.046002045,0.05070383,0.023430655
119,125,206,4vAnqYqm1DOo5IDVcxORX3,Canyon City,How Long Will I Love You,How Long Will I Love You,55,144830,False,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,4,acoustic,,,,,,,,,0.6231621,0.013066337,0.22991209,0.05929434,0.0049115038,0.00861637,0.0150337815,0.046003442
120,126,207,2X5AFygz5SDYlXagyPw8kX,Zack Tabudlo,Binibini,Binibini,67,221538,False,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,acoustic,,,,,,,,,0.5733818,0.0313294,0.2597645,0.073647365,0.005230237,0.015025824,0.02375737,0.017863482
121,127,209,4cR4nao0hqqBtklQmGVqbe,Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud,56,278640,False,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,4,acoustic,,,,,,,,,0.8122989,0.011454258,0.09264083,0.026176868,0.002375191,0.0061207674,0.009375321,0.03955786
122,128,211,5eNYumDY5PCXtKKJ0SWg2r,The Civil Wars,Barton Hollow,Poison & Wine,54,219466,False,0.285,0.186,1,-12.729,1,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4,acoustic,,,,,,,,,0.72411495,0.035282567,0.10276204,0.04566586,0.00533754,0.013345681,0.025905928,0.047585472
123,129,212,6dwkFmLUz6hx2CZG2EqLol,Howie Day,Stop All The World Now,Collide,66,249120,False,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,acoustic,,,,,,,,,0.7224987,0.023933696,0.12710308,0.03444323,0.0057191094,0.013014903,0.022593707,0.05069358
124,130,213,7aohwSiTDju51QmC54AUba,Ingrid Michaelson,Be OK,You And I,63,148400,False,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,4,acoustic,,,,,,,,,0.7123604,0.015322937,0.17190544,0.036843184,0.0037711712,0.008784565,0.014360486,0.036651775
125,131,214,7g3ryXLtXExZ0OFCj17Ae1,Zack Tabudlo;Billkin,Give Me Your Forever,Give Me Your Forever (ft. Billkin),58,244800,False,0.601,0.439,8,-7.589,1,0.0269,0.0642,0.0,0.0942,0.275,99.976,4,acoustic,,,,,,,,,0.8267954,0.009645337,0.08437253,0.025384193,0.0019684283,0.005180068,0.007859123,0.03879496
126,132,215,5MrgVJzR1du1gz8XWe4m28,Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic,,,,,,,,,0.74765444,0.019734936,0.10785921,0.037746657,0.004619826,0.009890185,0.017598832,0.05489584
127,133,216,5auMzVHFr5Zfw6IbKarZ56,Anna Nalick,Wreck of the Day,Breathe (2 AM),65,279826,False,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,3,acoustic,,,,,,,,,0.70051,0.012452119,0.18774377,0.038930967,0.0032383355,0.008071104,0.011728284,0.03732543
128,134,217,63bmIgH9sS6sX5Sc7MetGq,Zack Tabudlo,Episode,Habang Buhay,69,244067,False,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,4,acoustic,,,,,,,,,0.5313725,0.04216509,0.21933647,0.12860516,0.007090563,0.01925371,0.035422705,0.016753858
129,135,220,5pEmeoMUW38w1oU3kPelvR,Andrew Belle,Nightshade,Spectrum,54,265506,False,0.539,0.717,3,-7.385,1,0.031,0.000298,0.111,0.125,0.212,117.973,4,acoustic,,,,,,,,,0.73665744,0.016283095,0.13950801,0.042988382,0.0038679573,0.008983618,0.014403203,0.03730831
130,136,222,1dcNEEtODRVZEevQ20Cgmy,Zack Tabudlo,Nangangamba,Nangangamba,70,210354,False,0.62,0.547,1,-6.772,1,0.0248,0.112,0.0,0.19,0.208,98.032,4,acoustic,,,,,,,,,0.55877125,0.03309678,0.22880258,0.10672104,0.0071410267,0.017318165,0.03074581,0.017403245
131,137,223,6huS9u0BDfeQHq0lObNLPl,Us The Duo,Better Together,Better Together,64,200706,False,0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,4,acoustic,,,,,,,,,0.6014832,0.028591773,0.22570212,0.053890035,0.0069471113,0.015816491,0.025581894,0.041987352
132,138,227,5e9DrLUUZraUE7mmniufjn,Zack Tabudlo,Episode,Heart Can’t Lose,55,240952,False,0.647,0.567,1,-8.971,1,0.0328,0.0318,0.0,0.133,0.374,125.871,4,acoustic,,,,,,,,,0.8059261,0.013961994,0.08676281,0.028003747,0.0030243588,0.0069241445,0.012701476,0.042695493
133,140,230,29Ns3avs48iQhNQgrHMEkm,Megan Davies,"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)","See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",54,231965,False,0.393,0.207,10,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,4,acoustic,,,,,,,,,0.77063334,0.017774811,0.115171514,0.027740387,0.0034689724,0.009182029,0.015206826,0.04082208
134,141,231,2XDxQ3VzovLzh60zgOaNEi,Tim Halperin,Covers,The Reason,53,200800,False,0.423,0.207,7,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,4,acoustic,,,,,,,,,0.652687,0.020014947,0.2325731,0.044739284,0.0034205113,0.010202182,0.013339018,0.023023924
135,142,232,0J4sK2VO75cRSVoj0FokQn,Canyon City,Refuge,Fix You,60,261665,False,0.522,0.152,2,-14.996,1,0.0303,0.788,2.37e-05,0.148,0.133,144.055,4,acoustic,,,,,,,,,0.7526593,0.014243264,0.13535143,0.033914696,0.0033712224,0.007767493,0.01298339,0.03970915
136,143,233,7bpR5j22mNID1pXwgRcZP1,JJ Heller,Hand to Hold,Hand to Hold,54,231605,False,0.547,0.313,0,-7.982,1,0.0315,0.612,7.97e-06,0.111,0.261,133.737,4,acoustic,,,,,,,,,0.5875657,0.021934923,0.2724384,0.03842187,0.0055425502,0.01367408,0.02077119,0.039651208
137,144,234,1U1GtaJeYwGsPgqV9Me5bb,Ray LaMontagne,Trouble,Hold You in My Arms,62,306200,False,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3,acoustic,,,,,,,,,0.6915533,0.019562067,0.16063422,0.04094451,0.005376581,0.011342296,0.01966269,0.05092438
138,145,235,34p2uL1CvmaHn3uLfOKt8d,Us The Duo,Public Record,One Last Dance,51,224847,False,0.466,0.161,7,-14.498,1,0.0492,0.979,0.000238,0.231,0.171,139.167,3,acoustic,,,,,,,,,0.7557095,0.014654284,0.13950707,0.030318353,0.0028650516,0.008066717,0.011006104,0.037872937
139,146,236,2EKxmYmUdAVXlaHCnnW13o,Boyce Avenue;Megan Nicole,"Cover Sessions, Vol. 2",Heaven,61,250063,False,0.619,0.28,8,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,4,acoustic,,,,,,,,,0.7587841,0.015378349,0.11299173,0.031266645,0.003924637,0.008701485,0.014024953,0.05492806
140,148,238,7K36drJq6lInkW6Kkojucp,Drew Holcomb & The Neighbors,Medicine,American Beauty,63,158013,False,0.645,0.169,9,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,4,acoustic,,,,,,,,,0.74318874,0.019034185,0.09236911,0.07880592,0.003853616,0.010344457,0.016122602,0.036281418
141,149,239,4PuUa8e5s7P3Zv1IdCGIsa,Ray LaMontagne,Part Of The Light,Such A Simple Thing,65,296386,False,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,4,acoustic,,,,,,,,,0.5120196,0.04323167,0.18648772,0.11848491,0.015565142,0.023467492,0.06781368,0.032929752
142,150,240,72SPsHheqN6J3sI520jT9E,Amos Lee,Amos Lee,Colors,64,160453,False,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,4,acoustic,,,,,,,,,0.63606054,0.023155142,0.2347262,0.03699528,0.00509699,0.011257802,0.01884417,0.033863865
143,151,241,52J3WARiRHMtXbFXUWrVgu,Boyce Avenue,"Cover Sessions, Vol. 6",Someone You Loved,57,182442,False,0.736,0.364,1,-5.966,1,0.0349,0.741,0.0,0.0932,0.371,110.023,4,acoustic,,,,,,,,,0.69547534,0.028321233,0.15669447,0.03609646,0.0054861107,0.012131028,0.023573797,0.04222152
144,152,242,03VNgdCL9t8aPyvwZecglI,Jason Mraz;Meghan Trainor,Know.,More Than Friends (feat. Meghan Trainor),54,181360,False,0.451,0.528,2,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,5,acoustic,,,,,,,,,0.54584557,0.06395049,0.27290913,0.044960953,0.0056711007,0.019790335,0.032060165,0.0148123065
145,153,244,7jJH8F3PHlNvxfqEAAfFDl,Sara Bareilles,The Blessed Unrest,I Choose You,63,218573,False,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,4,acoustic,,,,,,,,,0.73789465,0.019763444,0.123654164,0.032355275,0.0047514047,0.011073055,0.018478217,0.05202978
146,154,245,6JNEDSev5Tp5VQR04SEBfV,Mindy Gledhill,Anchor,I Do Adore,53,149160,False,0.69,0.334,9,-5.626,1,0.066,0.947,0.0,0.0895,0.8,74.721,4,acoustic,,,,,,,,,0.6573903,0.020647658,0.17928413,0.063512184,0.005872451,0.011739785,0.022011127,0.039542325
147,155,250,6hy5eqMQ36KAChR1ZZ05zc,John Adams,If I Ain't Got You (Acoustic),If I Ain't Got You - Acoustic,55,176509,False,0.652,0.15,5,-12.699,1,0.0363,0.923,0.0,0.102,0.361,104.018,3,acoustic,,,,,,,,,0.51022345,0.07866577,0.25864795,0.06392789,0.00720885,0.027925681,0.03647302,0.016927417
148,156,251,4Gcx0DkgBVticyPDpezwg5,John Adams,Believe (Acoustic),Believe - Acoustic,57,179886,False,0.765,0.241,4,-8.865,1,0.0373,0.873,0.0,0.111,0.182,123.95,4,acoustic,,,,,,,,,0.51022345,0.07866577,0.25864795,0.06392789,0.00720885,0.027925681,0.03647302,0.016927417
149,157,252,0fUB9bwvKLRpOB18YZHz5N,Adam Christopher,Iris (Acoustic),Iris - Acoustic,54,184200,False,0.589,0.249,2,-10.086,1,0.0329,0.717,0.0,0.106,0.363,150.096,3,acoustic,,,,,,,,,0.46577558,0.081961654,0.29773918,0.059220605,0.008138259,0.02837604,0.042000815,0.016787892
150,158,254,4v0RBzYNzTknP6d0zN2VQb,Aoi Teshima,Cheek to Cheek~I Love Cinemas~,C'est si bon,51,108346,False,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,acoustic,,,,,,,,,0.5547259,0.04955669,0.2502614,0.06425712,0.0070202397,0.020172618,0.032457747,0.02154835
151,160,258,5MYPzdIWgx3pMLRGlq2fVq,Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,73,241132,False,0.676,0.768,5,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,4,acoustic,,,,,,,,,0.48948413,0.044703804,0.24775468,0.14075577,0.007990139,0.019338917,0.03560474,0.01436778
152,161,259,2Qw1KFrJ1q6qHXxWGh51kC,Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,False,0.41,0.221,5,-11.673,1,0.0315,0.768,0.0,0.106,0.228,139.529,3,acoustic,,,,,,,,,0.79343355,0.009062578,0.11905932,0.02019465,0.002094818,0.0054335296,0.0074862125,0.04323531
153,162,260,66V40iz2mphPbYvuJVj13i,Thomas Daniel,drivers license,drivers license,56,246345,False,0.439,0.217,2,-13.166,1,0.0413,0.933,0.0,0.126,0.373,144.413,4,acoustic,,,,,,,,,0.4169969,0.036173016,0.4624761,0.032969214,0.004197398,0.014644949,0.020772291,0.0117701385
154,163,261,4Bo6FwC7Oe9zywSZc6q7hO,Jason Mraz,YES!,Love Someone,59,257173,False,0.582,0.347,7,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,acoustic,,,,,,,,,0.7727607,0.007934082,0.14119022,0.023707354,0.002005471,0.004929594,0.006941219,0.040531307
155,164,262,6Xbi3gOwMal0Ds3ETvBBwe,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,False,0.426,0.127,6,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,5,acoustic,,,,,,,,,0.548882,0.0432075,0.3130995,0.04320262,0.0042152037,0.014462509,0.018223299,0.014707374
156,165,263,6QXolVfFVjUHPp5TVzsjIF,Aaron Espe,Only Time,Only Time,56,178546,False,0.696,0.261,9,-12.107,0,0.0361,0.737,1.24e-05,0.11,0.361,136.053,3,acoustic,,,,,,,,,0.56326884,0.025148692,0.26511696,0.052543912,0.007721534,0.016686922,0.028492065,0.04102104
157,166,264,71ehTADpxs85ULrZgSEKCy,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,False,0.549,0.24,0,-7.778,1,0.0338,0.947,0.0,0.106,0.167,119.58,4,acoustic,,,,,,,,,0.69285196,0.013974532,0.21508878,0.02714925,0.002750454,0.0075063338,0.010892497,0.029786209
158,167,265,4zYkSXrfgJyrNkNv3mTiIZ,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,False,0.541,0.192,0,-13.995,0,0.0282,0.893,0.0,0.193,0.317,139.938,4,acoustic,,,,,,,,,0.4910642,0.0889853,0.27088395,0.047637317,0.00773544,0.028782098,0.049637612,0.015274176
159,168,267,1RZkqIEM5aV000fKgz9J46,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,False,0.665,0.185,1,-13.852,1,0.0381,0.913,0.0,0.334,0.458,82.474,4,acoustic,,,,,,,,,0.5984834,0.03308366,0.25784948,0.038764518,0.004871412,0.015035299,0.019885456,0.03202677
160,169,268,0n3E6m57nDZJDyUHllaMDp,The Mayries,Back For Good,Back For Good,54,194667,False,0.591,0.175,6,-12.959,1,0.038,0.927,0.0,0.133,0.352,139.902,4,acoustic,,,,,,,,,0.4812834,0.030582568,0.375505,0.041968882,0.0053910078,0.016670268,0.019589191,0.029009685
161,170,269,2gBYjMXW65daBB1elr68JK,Canyon City,OK,OK,55,212400,False,0.489,0.183,0,-14.769,1,0.033,0.907,3.95e-05,0.106,0.486,79.961,4,acoustic,,,,,,,,,0.67479926,0.029348398,0.15993337,0.037154287,0.0066316724,0.014490752,0.028313698,0.049328633
162,171,273,1uxm47Qn1JhUWZHQfcY6w1,Kina Grannis,Yellow,Yellow,52,193536,False,0.623,0.132,0,-13.668,1,0.035,0.893,0.0,0.217,0.266,82.105,4,acoustic,,,,,,,,,0.76894546,0.0111475745,0.11018437,0.034402274,0.003299946,0.006930737,0.011193537,0.053896103
